Date,Brand,Flour,Process order,Batch,Time,L*,a*,b*,%MC (MB),%MC (NIR),%Ash (NIR),%Protein (NIR),%WG (NIR),%HG,%WG,%GI,%WA,Stability (min),FN (sec.),Result,Column1
2/9/2024,VT28,F1,4858,240209003A,23.00,93.96,0.12,10.49,0.0,13.6,0.65,11.8,29.3,28.2,31.0,91.0,0,0,0,NC (Off-spec),Feb-24
2/10/2024,ASW,F1,4861,240210001A,4.30,95.78,0.02,8.76,0.0,13.7,0.45,9.7,26.6,18.7,27.0,69.3,59,8.27,0,Pass,Feb-24
2/10/2024,ASW,F3,4861,240210001A,4.30,91.54,1.06,10.55,0.0,11.6,1.26,11.4,25.6,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/10/2024,ASW,F1,4861,240210001A,9.00,96.08,0.05,8.37,0.0,13.7,0.47,9.5,26.9,21.1,27.0,78.2,0,0,0,Pass,Feb-24
2/10/2024,APW10.5,F1,4865,240210002A,12.00,96.33,0.27,9.42,0.0,13.7,0.44,9.8,27.0,22.8,26.0,87.7,60,5.92,0,NC (Off-spec),Feb-24
2/10/2024,APW10.5,F3,4865,240210002A,12.00,92.83,0.61,10.62,0.0,11.4,1.34,11.8,25.7,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/10/2024,APW10.5,F1,4865,240210002A,16.00,96.18,0.20,9.51,0.0,13.6,0.46,9.7,27.0,24.4,25.0,96.8,0,0,0,NC (Off-spec),Feb-24
2/10/2024,VT28,F1,4863,240210003A,21.41,94.35,0.04,10.00,0.0,13.6,0.66,10.5,27.2,22.7,26.0,87.3,0,0,0,NC (Off-spec),Feb-24
2/11/2024,VT28,F1,4863,240210003A,2.00,94.19,0.01,10.22,0.0,13.3,0.67,10.8,27.6,22.6,26.0,86.9,0,0,0,NC (Off-spec),Feb-24
2/11/2024,VT28,F1,4864,240211001A,5.40,94.01,0.10,10.26,0.0,13.3,0.67,10.7,27.2,8.0,25.0,97.2,0,0,0,NC (Off-spec),Feb-24
2/11/2024,VT28,F1,4864,240211001A,10.00,94.00,0.03,10.15,0.0,13.3,0.68,10.7,26.7,24.0,26.0,92.3,0,0,0,NC (Off-spec),Feb-24
2/11/2024,VT28,F1,4871,240211002A,13.00,4.05,0.13,9.99,0.0,13.4,0.69,11.3,28.3,22.0,25.0,88.0,0,0,0,NC (Off-spec),Feb-24
2/11/2024,VT28,F1,4871,240211002A,15.30,93.90,0.20,10.70,0.0,13.3,0.66,11.8,29.2,27.0,29.0,93.1,0,0,0,Pass,Feb-24
2/11/2024,VT28,F1,4871,240211002A,18.00,94.04,0.19,10.40,0.0,13.1,0.66,11.8,29.2,28.0,29.0,96.6,0,0,0,Pass,Feb-24
2/11/2024,VT28,F1,4872,240211003A,22.00,94.11,0.14,10.32,0.0,13.3,0.65,11.7,29.5,27.6,30.0,92.0,0,0,0,Pass,Feb-24
2/12/2024,VT28,F1,4872,240211003A,0.00,94.12,0.15,10.30,0.0,13.3,0.65,11.6,29.6,29.2,30.0,97.3,0,0,0,Pass,Feb-24
2/12/2024,VT28,F1,4872,240211003A,2.00,94.10,0.14,10.42,0.0,13.5,0.66,11.9,29.6,30.8,32.0,96.3,0,0,0,NC (Off-spec),Feb-24
2/12/2024,VT28,F1,4873,240212001A,5.00,94.04,0.17,10.47,0.0,13.4,0.68,12.0,29.7,27.9,28.0,99.6,0,0,0,Pass,Feb-24
2/12/2024,VT28,F1,4873,240212001A,7.00,94.03,0.22,10.41,0.0,13.5,0.67,12.2,30.1,28.1,30.0,93.7,0,0,0,Pass,Feb-24
2/12/2024,VT28,F1,4873,240212001A,9.00,94.08,0.21,10.19,0.0,13.5,0.67,12.5,30.4,29.3,32.0,91.6,0,0,0,Pass,Feb-24
2/12/2024,APW10.5,F1,4876,240212002A,12.00,96.18,0.17,9.65,0.0,13.5,0.43,9.7,26.4,23.6,26.0,90.8,60,7.7,0,NC (Off-spec),Feb-24
2/12/2024,APW10.5,F3,4876,240212002A,12.00,91.74,0.94,12.89,0.0,11.7,1.28,11.9,26.4,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/12/2024,APW10.5,F1,4876,240212002A,16.00,96.26,0.22,9.52,0.0,13.7,0.45,9.8,26.2,23.2,25.0,92.8,0,0,0,NC (Off-spec),Feb-24
2/12/2024,VT34,F1,4881,240212003A,22.00,94.28,0.19,10.09,0.0,13.4,0.59,13.0,35.2,31.0,32.0,96.9,0,0,0,NC (Off-spec),Feb-24
2/13/2024,VT34,F1,4881,240212003A,2.00,94.26,0.17,10.21,0.0,13.3,0.60,13.0,35.5,32.0,33.0,97.0,0,0,0,NC (Off-spec),Feb-24
2/13/2024,VT28,F1,4877,240213001A,4.00,94.08,0.25,10.32,0.0,13.2,0.67,12.0,31.0,29.3,30.0,97.7,0,0,0,Pass,Feb-24
2/13/2024,VT28,F1,4877,240213001A,6.00,94.29,0.28,10.20,0.0,13.3,0.64,12.0,31.0,29.0,31.0,93.6,0,0,0,NC (Off-spec),Feb-24
2/13/2024,VT28,F1,4877,240213001A,8.00,94.94,0.22,10.16,0.0,13.6,0.67,12.4,31.0,31.0,32.0,93.8,0,0,0,NC (Off-spec),Feb-24
2/13/2024,VT28,F1,4877,240213001A,10.00,94.45,0.20,10.05,0.0,13.7,0.65,12.5,31.4,30.3,32.0,94.7,0,0,0,NC (Off-spec),Feb-24
2/13/2024,ASW,F1,4885,240213001A,13.00,95.93,0.08,8.58,0.0,13.6,0.48,9.8,27.3,24.5,27.0,90.7,60,5.93,0,Pass,Feb-24
2/13/2024,ASW,F3,4885,240213001A,13.00,90.96,1.21,12.34,0.0,11.3,1.42,11.9,27.2,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/13/2024,ASW,F1,4885,240213001A,16.00,0.00,0.00,0.00,0.0,13.7,0.49,9.9,27.6,24.3,28.0,86.8,59,7.23,0,NC (Off-spec),Feb-24
2/15/2024,APW10.5,F1,4891,240215001A,9.20,96.34,0.23,9.48,14.0,14.2,0.30,9.4,26.4,24.4,25.0,97.6,58,0,0,NC (Off-spec),Feb-24
2/15/2024,APW10.5,F3,4891,240215001A,9.20,93.52,0.44,11.41,0.0,12.8,0.86,10.7,27.1,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/15/2024,APW10.5,F1,4891,240215001A,12.30,0.00,0.00,0.00,13.9,14.0,0.40,9.6,26.1,0.0,0.0,0.0,59,19.14,0,NC (Off-spec),Feb-24
2/15/2024,ASW,F1,4892,240215002A,15.00,96.14,0.05,8.39,13.8,14.1,0.39,9.6,28.1,22.1,28.0,78.9,58,9.4,0,NC (Off-spec),Feb-24
2/15/2024,ASW,F3,4892,240215002A,15.00,93.03,0.75,10.38,0.0,12.4,1.02,11.6,29.2,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/15/2024,ASW,F1,4892,240215002A,16.30,95.87,0.07,8.26,13.9,13.9,0.40,9.7,28.1,24.3,27.0,90.0,0,0,0,NC (Off-spec),Feb-24
2/16/2024,CWRS13.5,F1,4890,240216001A,3.00,95.63,0.18,9.52,13.8,13.9,0.41,13.3,37.5,32.5,36.0,90.3,66,35.94,0,NC (Off-spec),Feb-24
2/16/2024,CWRS13.5,F3,4890,240216001A,3.00,90.11,1.27,11.36,0.0,12.4,1.34,16.4,40.2,33.9,34.0,99.7,0,0,0,Pass,Feb-24
2/16/2024,CWRS13.5,F1,4890,240216001A,7.00,95.75,0.23,9.60,13.9,14.0,0.40,13.3,38.1,33.4,36.0,92.8,0,0,0,NC (Off-spec),Feb-24
2/16/2024,DNS14.5,F1,4790,240216002A,12.30,95.44,0.02,10.41,0.0,13.6,0.47,14.1,41.4,33.6,38.0,88.4,66,32.94,0,NC (Off-spec),Feb-24
2/16/2024,DNS14.5,F3,4790,240216002A,12.30,87.05,2.59,13.59,0.0,11.6,1.77,17.6,39.3,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/16/2024,DNS14.5,F1,4790,240216002A,16.30,95.10,0.08,10.15,0.0,13.7,0.47,13.8,40.3,33.4,38.0,87.9,66,34.3,0,Pass,Feb-24
2/17/2024,VT34,F1,4989,240216003A,0.00,94.24,0.32,9.82,14.0,14.0,0.56,14.0,39.0,31.1,38.0,81.8,0,0,0,NC (Off-spec),Feb-24
2/17/2024,VT34,F1,4989,240216003A,4.00,94.57,0.16,9.82,14.0,14.1,0.55,13.9,39.0,32.3,38.0,85.0,0,0,0,NC (Off-spec),Feb-24
2/17/2024,VT34,F1,4899,240217001A,7.00,94.39,0.13,9.79,13.9,14.1,0.54,13.5,37.8,31.5,36.0,87.5,0,0,0,NC (Off-spec),Feb-24
2/17/2024,VT34,F1,4899,240217001A,11.00,94.60,0.02,9.56,13.9,14.0,0.58,13.1,36.6,33.1,36.0,91.9,0,0,0,NC (Off-spec),Feb-24
2/17/2024,APW10.5,F1,4907,240217002A,12.00,96.16,0.29,9.43,0.0,13.7,0.43,9.6,26.6,23.4,25.0,93.6,59,21.91,0,NC (Off-spec),Feb-24
2/17/2024,APW10.5,F3,4907,240217002A,12.00,92.87,0.58,10.18,0.0,12.6,0.96,11.3,27.4,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/17/2024,APW10.5,F1,4907,240217002A,17.30,96.13,0.21,9.57,0.0,13.7,0.47,9.7,26.0,24.5,26.0,94.2,0,0,0,NC (Off-spec),Feb-24
2/17/2024,VT28,F1,4908,240217003A,22.00,94.62,0.18,9.84,0.0,13.7,0.61,12.2,31.3,28.6,30.0,95.3,0,0,0,Pass,Feb-24
2/18/2024,VT28,F1,4908,240217003A,2.00,94.55,0.16,9.78,13.8,14.0,0.64,12.4,31.9,28.0,31.0,90.3,0,0,0,NC (Off-spec),Feb-24
2/18/2024,VT34,F1,4899,240218001A,5.00,94.30,0.20,9.83,13.8,14.1,0.57,13.3,36.7,33.2,36.0,92.2,0,0,0,NC (Off-spec),Feb-24
2/18/2024,VT34,F1,4909,240218002A,7.00,94.24,0.18,9.96,13.9,14.0,0.58,13.2,36.4,32.5,36.0,90.3,0,0,0,NC (Off-spec),Feb-24
2/18/2024,VT34,F1,4909,240218002A,11.00,94.23,0.12,9.99,13.7,13.8,0.59,13.3,36.6,31.5,35.0,90.0,0,0,0,Pass,Feb-24
2/18/2024,VT28,F1,4914,240218003A,14.15,94.87,0.14,9.50,13.9,14.1,0.61,12.5,31.8,31.8,33.0,96.4,0,0,0,NC (Off-spec),Feb-24
2/18/2024,VT28,F1,4914,240218003A,18.00,94.54,0.09,9.94,13.9,13.9,0.61,12.3,31.2,30.3,32.0,94.7,0,0,0,NC (Off-spec),Feb-24
2/18/2024,VT28,F1,4914,240218003A,20.00,94.38,0.11,10.00,13.9,13.8,0.62,12.3,31.2,30.6,32.0,95.6,0,0,0,NC (Off-spec),Feb-24
2/18/2024,VT28,F1,4915,240218004A,23.00,94.63,0.00,9.89,13.9,13.9,0.64,12.3,31.1,29.7,31.0,95.8,0,0,0,NC (Off-spec),Feb-24
2/19/2024,VT28,F1,4915,240218004A,3.00,94.42,0.16,9.79,0.0,13.7,0.62,12.4,31.0,29.6,32.0,92.5,0,0,0,NC (Off-spec),Feb-24
2/19/2024,VT28,F1,4916,240219001A,7.00,94.57,0.04,9.89,0.0,13.7,0.63,12.7,31.8,29.4,32.0,91.9,0,0,0,NC (Off-spec),Feb-24
2/19/2024,VT28,F1,4916,240219001A,10.40,94.48,0.12,9.86,0.0,13.7,0.64,12.3,31.3,31.2,33.0,94.6,0,0,0,NC (Off-spec),Feb-24
2/19/2024,VT28,F1,4917,240219002A,16.00,94.88,0.06,9.85,0.0,13.7,0.65,12.7,31.5,29.1,32.0,90.9,0,0,0,NC (Off-spec),Feb-24
2/20/2024,VT28,F1,4917,240219002A,3.00,94.60,0.08,9.84,13.8,13.8,0.64,12.4,31.5,31.5,32.0,98.4,0,0,0,NC (Off-spec),Feb-24
2/20/2024,VT34,F1,4918,240220001A,7.00,94.44,0.04,9.80,13.9,14.0,0.58,13.4,36.7,30.6,35.0,87.4,0,0,0,NC (Off-spec),Feb-24
2/20/2024,VT34,F1,4918,240220001A,11.00,94.84,0.08,9.75,13.9,14.3,0.56,13.3,36.4,34.1,35.0,97.4,0,0,0,NC (Off-spec),Feb-24
2/20/2024,DNS14.5,F1,4920,240220002A,17.00,95.51,0.05,10.14,14.3,14.4,0.49,13.7,41.2,33.4,37.0,90.3,66,34.02,0,NC (Off-spec),Feb-24
2/20/2024,DNS14.5,F3,4920,240220002A,17.00,89.29,1.86,12.90,0.0,12.8,1.36,16.9,40.5,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/20/2024,DNS14.5,F1,4920,240220002A,23.00,95.10,0.02,10.62,0.0,13.7,0.49,14.1,40.6,32.5,38.0,84.3,0,0,0,Pass,Feb-24
2/21/2024,APW10.5,F1,4919,240220003A,1.00,96.30,0.35,9.58,0.0,13.5,0.47,9.8,26.7,25.9,27.0,95.9,59,14.75,0,Pass,Feb-24
2/21/2024,APW10.5,F3,4919,240220003A,1.00,93.20,0.46,11.66,0.0,12.2,1.05,11.3,26.1,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/21/2024,APW10.5,F1,4919,240220003A,4.00,96.31,0.33,9.41,0.0,13.7,0.47,9.9,26.8,25.1,27.0,93.0,0,0,0,Pass,Feb-24
2/21/2024,DNS14.5,F1,4921,240221001A,9.30,95.47,0.14,10.13,14.7,15.0,0.47,13.7,39.5,32.1,38.0,83.8,65,36.87,0,NC (Off-spec),Feb-24
2/21/2024,DNS14.5,F3,4921,240221001A,9.30,90.40,1.59,12.53,0.0,13.7,1.22,16.9,43.1,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/21/2024,DNS14.5,F1,4921,240221001A,14.00,95.92,0.20,10.22,14.6,15.0,0.47,13.8,40.0,36.0,38.0,94.3,0,0,0,NC (Off-spec),Feb-24
2/21/2024,APH14.0,F1,4922,240221002A,21.00,96.15,0.18,9.17,0.0,13.5,0.41,12.1,34.7,31.2,32.0,95.7,65.0,34.38,0,NC (Off-spec),Feb-24
2/21/2024,APH14.0,F3,4922,240221002A,21.00,92.28,0.86,11.68,0.0,13.0,0.99,14.7,38.1,32.4,33.0,98.2,0,0,0,Pass,Feb-24
2/22/2024,APH14.0,F1,4922,240221002A,0.00,96.19,0.21,9.12,0.0,13.5,0.42,12.1,34.5,31.1,33.0,94.2,0,0,0,NC (Off-spec),Feb-24
2/26/2024,APW10.5,F1,4951,240226001A,21.00,96.32,0.27,9.08,13.8,13.7,0.42,9.7,26.3,25.7,26.0,98.9,57,0,0,NC (Off-spec),Feb-24
2/26/2024,APW10.5,F3,4951,240226001A,21.00,94.36,0.24,10.37,0.0,12.6,0.83,10.8,26.6,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/27/2024,APW10.5,F1,4951,240226001A,1.00,96.45,0.28,9.68,13.9,13.9,0.42,9.6,26.3,25.8,26.0,99.2,0,0,0,NC (Off-spec),Feb-24
2/27/2024,APW10.5,F1,4953,240227001A,7.00,96.20,0.11,8.50,13.8,13.8,0.41,9.6,27.2,22.6,25.0,90.4,59,13.85,0,NC (Off-spec),Feb-24
2/27/2024,APW10.5,F3,4953,240227001A,7.00,92.99,0.59,10.98,0.0,12.4,1.10,11.6,27.3,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/27/2024,APW10.5,F1,4953,240227001A,11.30,0.00,0.00,0.00,13.6,13.8,0.44,9.2,25.5,0.0,0.0,0.0,60,10.88,0,NC (Off-spec),Feb-24
2/27/2024,DNS14.5,F1,4845,240227002A,15.40,95.29,0.06,10.30,0.0,13.7,0.45,14.3,41.4,33.7,39.0,86.4,64,31.83,0,NC (Off-spec),Feb-24
2/27/2024,DNS14.5,F3,4845,240227002A,15.40,89.65,1.74,12.75,0.0,12.1,1.45,16.6,40.1,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/27/2024,DNS14.5,F1,4845,240227002A,19.00,95.22,0.09,10.50,0.0,13.4,0.46,14.2,40.8,32.2,39.0,82.6,0,0,0,NC (Off-spec),Feb-24
2/27/2024,DNS14.5,F1,4845,240227002A,21.30,0.00,0.00,0.00,0.0,13.3,0.46,14.2,40.7,0.0,0.0,0.0,66,0,0,NC (Off-spec),Feb-24
2/28/2024,DNS14.5,F1,4954,2402270023A,0.00,95.29,0.08,10.35,0.0,13.1,0.49,14.2,41.4,33.8,40.0,84.5,66,12.63,0,NC (Off-spec),Feb-24
2/28/2024,DNS14.5,F3,4954,2402270023A,0.00,89.43,1.73,10.49,0.0,11.4,1.53,16.5,39.7,0.0,0.0,0.0,0,0,0,Pass,Feb-24
2/28/2024,DNS14.5,F1,4954,2402270023A,4.00,95.30,0.01,10.53,0.0,13.2,0.50,14.2,40.9,32.3,40.0,80.8,0,0,0,NC (Off-spec),Feb-24
2/28/2024,VT28,F1,4878,240228001A,11.05,94.59,0.03,10.03,13.9,13.9,0.64,12.1,29.8,28.3,29.0,96.5,0,0,0,NC (Off-spec),Feb-24
2/28/2024,VT28,F1,4878,240228001A,15.31,94.73,0.06,10.34,0.0,13.7,0.64,12.2,29.6,29.3,30.0,97.7,0,0,0,Pass,Feb-24
2/28/2024,VT34,F1,4956,240228002A,18.00,94.67,0.03,9.93,0.0,13.6,0.57,13.5,37.2,32.8,35.0,93.7,0,0,0,Pass,Feb-24
2/29/2024,VT28,F1,4879,240228001A,0.00,94.83,0.06,10.34,0.0,13.6,0.62,11.8,29.3,28.3,29.0,97.6,0,0,0,Pass,Feb-24
2/29/2024,VT28,F1,4879,240228001A,2.00,94.90,0.11,10.30,0.0,13.6,0.60,11.9,29.4,28.3,29.0,97.6,0,0,0,Pass,Feb-24
2/29/2024,VT28,F1,4879,240228001A,4.00,94.83,0.11,10.40,0.0,13.6,0.62,11.6,29.3,26.9,28.0,96.1,0,0,0,Pass,Feb-24
3/1/2024,VT28,F1,4880,240301001A,10.00,94.85,0.14,10.12,13.8,14.0,0.61,11.8,29.6,28.0,29.0,96.6,0,0,0,NC (Off-spec),Mar-24
