PO,MaterialNO,MaterialDescription,Batch,Date,Movementtype,Storagelocation,Qtyinbaseun.+sign(MEINS),Quantity(/CWM/MEINS),Quantity,Note
3212,3100000013,PL-VT34,230407001A,04/07/2023,101,3405,-41580,0,-41580,
3212,3100000013,PL-VT34,230407001A,04/07/2023,101,3411,-20279,0,-20279,
3212,3100000074,WHEAT BRAN,230407001A,04/07/2023,101,4601,-15146,0,-15146,
3214,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280002,04/06/2023,261,3107,22118.7,0,22118.7,1
3214,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280003,04/06/2023,261,3107,3348.3,0,3348.3,1
3214,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060002,04/06/2023,261,3106,11525.4,0,11525.4,1
3214,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060003,04/06/2023,261,3106,48234.6,0,48234.6,1
3214,3100000011,PL-VT28,230407002A,04/07/2023,101,3412,-68387,0,-68387,
3214,3100000011,PL-VT28,230407002A,04/07/2023,101,3412,-2730,0,-2730,Start up flour (GR)
3214,3100000074,WHEAT BRAN,230407002A,04/07/2023,101,4601,-15885,0,-15885,
3214,3100000080,Start up flour,230407002A,04/07/2023,101,3921,-2730,0,-2730,
3214,3100000080,Cleaning Flour,230417001A,04/07/2023,261,3921,1195,0,1195,Start up flour (GI)
3214,3100000080,Cleaning Flour,230418001A,04/07/2023,261,3921,1535,0,1535,Start up flour (GI)
3214,3100000096,WIP,2303300010,04/07/2023,261,3001,5,112.5,112.5,REPROCESS
3214,3100000096,WIP,2303300020,04/07/2023,261,3001,10,225,225,REPROCESS
3214,3100000096,WIP,230331002,04/07/2023,261,3001,10,225,225,REPROCESS
3214,3100000096,WIP,2304010010,04/07/2023,261,3001,10,225,225,REPROCESS
3214,3100000096,WIP,2304010030,04/07/2023,261,3001,10,225,225,REPROCESS
3214,3100000096,WIP,2304020030,04/07/2023,261,3001,10,225,225,REPROCESS
3214,3100000096,WIP,2304004002,04/07/2023,261,3001,10,225,225,REPROCESS
3214,3100000096,WIP,2304040030,04/07/2023,261,3001,1,22.5,22.5,REPROCESS
3218,3100000011,PL-VT28,230407002A,04/07/2023,101,3412,-61800,0,-61800,
3218,3100000074,WHEAT BRAN,230407003A,04/07/2023,101,4601,-14538,0,-14538,
3218,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280007,04/07/2023,261,3107,6196.275,0,6196.275,
3218,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280008,04/07/2023,261,3107,16901.725,0,16901.725,
3218,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060004,04/07/2023,261,3101,24646,0,24646,
3218,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060003,04/07/2023,261,3106,4038.6,0,4038.6,
3218,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060004,04/07/2023,261,3106,4388.4,0,4388.4,
3218,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060006,04/07/2023,261,3106,20577,0,20577,
3219,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280011,4/21/2023,261,3105,10457.1,0,10457.1,1
3219,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280012,4/21/2023,261,3105,53357.45,0,53357.45,1
3219,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280013,4/21/2023,261,3105,17669.45,0,17669.45,1
3219,3100000013,PL-VT34,230422001A,4/22/2023,101,3402,-67626,0,-67626,
3219,3100000013,PL-VT34,230422001A,4/22/2023,101,3402,-3927,0,-3927,Start up flour (GR)
3219,3100000074,WHEAT BRAN,230422001A,4/22/2023,101,4601,-16065,0,-16065,
3219,3100000080,Cleaning Flour,230421001A,4/22/2023,261,3921,1432,0,1432,Start up flour (GI)
3219,3100000080,Cleaning Flour,230421003A,4/22/2023,261,3921,2495,0,2495,Start up flour (GI)
3219,3100000096,WIP,2304190040,4/22/2023,261,3001,10,225,225,REPROCESS
3219,3100000096,WIP,2304190051,4/22/2023,261,3001,2,45,45,REPROCESS
3219,3100000096,WIP,2304200010,4/22/2023,261,3001,35,787.5,787.5,REPROCESS
3219,3100000096,WIP,2304190040,4/22/2023,262,3001,-10,-225,-225,REPROCESS
3219,3100000096,WIP,2304190051,4/22/2023,262,3001,-2,-45,-45,REPROCESS
3219,3100000096,WIP,2304200010,4/22/2023,262,3001,-35,-787.5,-787.5,REPROCESS
3221,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060004,04/07/2023,261,3101,23297.6,0,23297.6,
3221,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060005,04/07/2023,261,3101,45207.4,0,45207.4,
3221,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060006,04/07/2023,261,3106,9026,0,9026,
3221,3100000011,PL-VT28,230409001A,04/09/2023,101,3407,-55813,0,-55813,
3221,3100000011,PL-VT28,230409001A,04/09/2023,101,3407,-2453,0,-2453,Start up flour (GR)
3221,3100000024,F3-LOW,230409002A,04/09/2023,101,3403,-2600,0,-2600,
3221,3100000074,WHEAT BRAN,230409002A,04/09/2023,101,4601,-14643,0,-14643,
3221,3100000080,Start up flour,230409002A,04/09/2023,101,3921,-2453,0,-2453,
3221,3100000080,Cleaning Flour,230419001A,04/09/2023,261,3921,410,0,410,Start up flour (GI)
3221,3100000080,Cleaning Flour,230406002A,04/09/2023,261,3921,393,0,393,Start up flour (GI)
3221,3100000080,Cleaning Flour,230407002A,04/09/2023,261,3921,1650,0,1650,Start up flour (GI)
3222,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060005,04/07/2023,261,3101,6595.4,0,6595.4,
3222,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060006,04/07/2023,261,3101,17409.2,0,17409.2,
3222,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060007,04/07/2023,261,3101,15291.4,0,15291.4,
3222,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060008,04/07/2023,261,3101,38193,0,38193,
3222,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060009,04/07/2023,261,3101,49,0,49,
3222,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080001,04/07/2023,261,3101,5200,0,5200,
3222,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060006,04/07/2023,261,3106,4722,0,4722,
3222,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060007,04/07/2023,261,3106,186,0,186,
3222,3100000011,PL-VT28,230408001A,04/08/2023,101,3402,-70499,0,-70499,
3222,3100000074,WHEAT BRAN,230408001A,04/08/2023,101,4601,-17423,0,-17423,
3222,3100000096,WIP,2304040030,04/08/2023,261,3001,9,202.5,202.5,REPROCESS
3222,3100000096,WIP,2304040050,04/08/2023,261,3001,10,225,225,REPROCESS
3222,3100000096,WIP,230404060,04/08/2023,261,3001,10,225,225,REPROCESS
3222,3100000096,WIP,2304050020,04/08/2023,261,3001,10,225,225,REPROCESS
3222,3100000096,WIP,2304060020,04/08/2023,261,3001,10,225,225,REPROCESS
3222,3100000096,WIP,2304070020,04/08/2023,261,3001,10,225,225,REPROCESS
3222,3100000096,WIP,2304070030,04/08/2023,261,3001,19,427.5,427.5,REPROCESS
3222,3100000096,WIP,2304080010,04/08/2023,261,3001,10,225,225,REPROCESS
3222,3100000096,WIP,2304080020,04/08/2023,261,3001,10,225,225,REPROCESS
3222,3100000096,WIP,2304080030,04/08/2023,261,3001,3,67.5,67.5,REPROCESS
3223,3100000011,PL-VT28,230408001A,04/08/2023,101,3402,-67829,0,-67829,
3223,3100000011,PL-VT28,230408001A,04/08/2023,101,3402,-2516,0,-2516,Start up flour (GR)
3223,3100000074,WHEAT BRAN,230408003A,04/08/2023,101,4601,-17671,0,-17671,
3223,3100000080,Cleaning Flour,230418001A,04/08/2023,261,3921,526,0,526,Start up flour (GI)
3223,3100000080,Cleaning Flour,230419001A,04/08/2023,261,3921,1990,0,1990,Start up flour (GI)
3223,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060007,04/08/2023,261,3106,36364.6,0,36364.6,1
3223,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060008,04/08/2023,261,3106,13825.4,0,13825.4,1
3223,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060009,04/08/2023,261,3106,10539,0,10539,1
3223,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302080001,04/08/2023,261,3106,24216.27,0,24216.27,1
3223,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302080002,04/08/2023,261,3106,244.73,0,244.73,1
3224,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060009,04/08/2023,261,3101,3529,0,3529,
3224,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080004,04/08/2023,261,3101,11759.7,0,11759.7,
3224,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080005,04/08/2023,261,3101,7175.3,0,7175.3,
3224,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302080002,04/08/2023,261,3106,52077.47,0,52077.47,1
3224,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302080003,04/08/2023,261,3106,8138.53,0,8138.53,1
3224,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080006,04/08/2023,261,3106,3496,0,3496,
3224,3100000011,PL-VT28,230409001A,04/09/2023,101,3402,-69472,0,-69472,
3224,3100000011,PL-VT28,230409001A,04/09/2023,101,3402,-2453,0,-2453,Start up flour (GR)
3224,3100000074,WHEAT BRAN,230409001A,04/09/2023,101,4601,-15535,0,-15535,
3224,3100000080,Cleaning Flour,230407002A,04/09/2023,261,3921,173,0,173,Start up flour (GI)
3224,3100000080,Cleaning Flour,230418002A,04/09/2023,261,3921,690,0,690,Start up flour (GI)
3224,3100000080,Cleaning Flour,230419002A,04/09/2023,261,3921,1590,0,1590,Start up flour (GI)
3224,3100000080,Cleaning Flour,230407002A,04/09/2023,262,3921,-173,0,-173,Start up flour (GI)
3224,3100000080,Cleaning Flour,230418002A,04/09/2023,262,3921,-690,0,-690,Start up flour (GI)
3224,3100000080,Cleaning Flour,230419002A,04/09/2023,262,3921,-1590,0,-1590,Start up flour (GI)
3230,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080008,4/21/2023,261,3101,24634.1,0,24634.1,
3230,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080009,4/21/2023,261,3101,49362.6,0,49362.6,
3230,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080010,4/21/2023,261,3101,313.3,0,313.3,
3230,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080008,4/21/2023,261,3106,7656.07,0,7656.07,
3230,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080011,4/21/2023,261,3106,3518.9,0,3518.9,
3230,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304110001,4/21/2023,261,3106,1465.03,0,1465.03,
3230,3100000011,PL-VT28,230422002A,4/22/2023,101,3404,-69313,0,-69313,
3230,3100000011,PL-VT28,230422002A,4/22/2023,101,3404,-2709,0,-2709,Start up flour (GR)
3230,3100000074,WHEAT BRAN,230422002A,4/22/2023,101,4601,-17107,0,-17107,
3230,3100000080,Start up flour,230422002A,4/22/2023,101,3921,-2909,0,-2909,
3230,3100000080,Cleaning Flour,230421003A,4/22/2023,261,3921,205,0,205,Start up flour (GI)
3230,3100000080,Cleaning Flour,230422002A,4/22/2023,261,3921,2504,0,2504,Start up flour (GI)
3230,3100000096,WIP,2304200030,4/22/2023,261,3001,39,877.5,877.5,REPROCESS
3230,3100000096,WIP,2304200040,4/22/2023,261,3001,10,225,225,REPROCESS
3230,3100000096,WIP,2304210010,4/22/2023,261,3001,20,450,450,REPROCESS
3230,3100000096,WIP,2304210020,4/22/2023,261,3001,10,225,225,REPROCESS
3230,3100000096,WIP,2304210030,4/22/2023,261,3001,10,225,225,REPROCESS
3232,3100000011,PL-VT28,230417001A,4/17/2023,101,3402,-103977,0,-103977,
3232,3100000011,PL-VT28,230417001A,4/17/2023,101,3402,-2216,0,-2216,Start up flour (GR)
3232,3100000074,WHEAT BRAN,230417001A,4/17/2023,101,4601,-26112,0,-26112,
3232,3100000080,Start up flour,230417001A,4/17/2023,101,3921,-2216,0,-2216,
3232,3100000080,Cleaning Flour,230406002A,4/17/2023,261,3921,393,0,393,Start up flour (GI)
3232,3100000080,Cleaning Flour,230407002A,4/17/2023,261,3921,1823,0,1823,Start up flour (GI)
3232,3100000080,Cleaning Flour,230406002A,4/17/2023,262,3921,-393,0,-393,Start up flour (GI)
3232,3100000080,Cleaning Flour,230407002A,4/17/2023,262,3921,-1823,0,-1823,Start up flour (GI)
3232,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060001,4/17/2023,261,3101,51861.6,0,51861.6,1
3232,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301060002,4/17/2023,261,3101,39787.4,0,39787.4,1
3232,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080001,4/17/2023,261,3101,43102,0,43102,1
3233,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2303110006,4/17/2023,261,3106,47325.15,0,47325.15,1
3233,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2303110007,4/17/2023,261,3106,13306.85,0,13306.85,1
3233,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280001,4/17/2023,261,3107,20888.175,0,20888.175,1
3233,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280002,4/17/2023,261,3107,4835.825,0,4835.825,1
3233,3100000002,PL-C/P (NOODLE),230418001A,4/18/2023,101,3406,-55169,0,-55169,
3233,3100000024,F3-LOW,230418002A,4/18/2023,101,3403,-16152,0,-16152,
3233,3100000050,NOODLE FLOUR GOLDENTIME 01 (22.5 KG),2302180021,4/18/2023,261,3001,158,3555,3555,REPROCESS
3233,3100000074,WHEAT BRAN,230418001A,4/18/2023,101,4601,-16934,0,-16934,
3233,3100000080,Start up flour,230418001A,4/18/2023,101,3921,-2061,0,-2061,
3236,3100000024,F3-LOW,230418003A,4/18/2023,101,3403,-3878,0,-3878,
3236,3100000050,NOODLE FLOUR GOLDENTIME 01 (22.5 KG),2302180021,4/18/2023,261,3001,142,3195,3195,REPROCESS
3236,3100000074,WHEAT BRAN,230418002A,4/18/2023,101,4601,-13194,0,-13194,
3236,3100000145,PL-C/P 2,230418002A,4/18/2023,101,3412,-240,0,-240,
3236,3100000145,PL-C/P 2,230418002A,4/18/2023,101,3412,-53278,0,-53278,
3236,3100000145,PL-C/P 2,230418002A,4/18/2023,101,3921,-690,0,-690,
3236,3100000145,PL-C/P 2,230418002A,4/18/2023,102,3921,690,0,690,
3236,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2303110007,4/18/2023,261,3106,11278.75,0,11278.75,1
3236,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2303110008,4/18/2023,261,3106,24487.1,0,24487.1,1
3236,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2303290001,4/18/2023,261,3106,10701.15,0,10701.15,1
3236,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280008,4/18/2023,261,3107,20107,0,20107,1
3236,3100000080,Start up flour,230418002A,4/20/2023,101,3921,-690,0,-690,
3237,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080001,4/18/2023,261,3101,1354.6,0,1354.6,1
3237,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080002,4/18/2023,261,3101,50568,0,50568,1
3237,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080003,4/18/2023,261,3101,24397.1,0,24397.1,1
3237,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080004,4/18/2023,261,3101,12789.3,0,12789.3,1
3237,3100000011,PL-VT28,230419001A,4/19/2023,101,3402,-60,0,-60,
3237,3100000011,PL-VT28,230419001A,4/19/2023,101,3402,-66629,0,-66629,
3237,3100000011,PL-VT28,230419001A,4/19/2023,101,3402,-5151,0,-5151,Start up flour (GR)
3237,3100000074,WHEAT BRAN,230419001A,4/19/2023,101,4601,-16994,0,-16994,
3237,3100000080,Start up flour,230419001A,4/19/2023,101,3921,-2400,0,-2400,
3237,3100000080,Cleaning Flour,230407002A,4/19/2023,261,3921,173,0,173,Start up flour (GI)
3237,3100000080,Cleaning Flour,230418002A,4/19/2023,261,3921,690,0,690,Start up flour (GI)
3237,3100000080,Cleaning Flour,230419002A,4/19/2023,261,3921,2453,0,2453,Start up flour (GI)
3237,3100000080,Cleaning Flour,230420001A,4/19/2023,261,3921,1835,0,1835,Start up flour (GI)
3238,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080001,4/18/2023,261,3101,1354.6,0,1354.6,1
3238,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080002,4/18/2023,261,3101,50568,0,50568,1
3238,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080003,4/18/2023,261,3101,24397.1,0,24397.1,1
3238,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080004,4/18/2023,261,3101,8758.3,0,8758.3,1
3238,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302080003,4/18/2023,261,3106,4719.27,0,4719.27,1
3238,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080005,4/18/2023,261,3106,42118.7,0,42118.7,1
3238,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080006,4/18/2023,261,3106,38240.03,0,38240.03,1
3238,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080001,4/18/2023,262,3101,-1354.6,0,-1354.6,1
3238,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080002,4/18/2023,262,3101,-50568,0,-50568,1
3238,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080003,4/18/2023,262,3101,-24397.1,0,-24397.1,1
3238,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080004,4/18/2023,262,3101,-8758.3,0,-8758.3,1
3238,3100000011,PL-VT28,230419001A,4/19/2023,101,3402,-30,0,-30,
3238,3100000011,PL-VT28,230419001A,4/19/2023,101,3402,-6209,0,-6209,
3238,3100000011,PL-VT28,230419001A,4/19/2023,101,3402,-19800,0,-19800,
3238,3100000011,PL-VT28,230419001A,4/19/2023,101,3404,-809,0,-809,
3238,3100000011,PL-VT28,230419001A,4/19/2023,101,3404,-61,0,-61,
3238,3100000011,PL-VT28,230419001A,4/19/2023,101,3404,-45959,0,-45959,
3238,3100000074,WHEAT BRAN,230419002A,4/19/2023,101,4601,-17382,0,-17382,
3238,3100000096,WIP,2304080030,4/19/2023,261,3001,7,157.5,157.5,REPROCESS
3238,3100000096,WIP,2304080040,4/19/2023,261,3001,10,225,225,REPROCESS
3238,3100000096,WIP,2304170010,4/19/2023,261,3001,36,810,810,REPROCESS
3238,3100000096,WIP,2304180020,4/19/2023,261,3001,19,428.862,428.862,REPROCESS
3238,3100000096,WIP,2304190010,4/19/2023,261,3001,10,226.513,226.513,REPROCESS
3238,3100000096,WIP,2304190030,4/19/2023,261,3001,10,226.513,226.513,REPROCESS
3238,3100000096,WIP,2304190050,4/19/2023,261,3001,45,1019.309,1019.309,REPROCESS
3246,3100000022,PL-APW 10.5%,230419002A,4/19/2023,101,3409,-53478,0,-53478,
3246,3100000024,F3-LOW,230419003A,4/19/2023,101,3403,-4808,0,-4808,
3246,3100000074,WHEAT BRAN,230419002A,4/19/2023,101,4601,-14263,0,-14263,
3246,3100000080,Start up flour,230419002A,4/19/2023,101,3921,-2453,0,-2453,
3246,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2212130005,4/19/2023,261,3101,15722.45,0,15722.45,1
3246,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2212130006,4/19/2023,261,3101,25610,0,25610,1
3246,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2212130007,4/19/2023,261,3101,25610,0,25610,1
3246,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2212130008,4/19/2023,261,3101,9278.55,0,9278.55,1
3247,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2303290001,4/19/2023,261,3101,37723.75,0,37723.75,1
3247,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2303290002,4/19/2023,261,3101,22414.25,0,22414.25,1
3247,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2303290004,4/19/2023,261,3101,1814,0,1814,1
3247,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280008,4/19/2023,261,3107,17166.275,0,17166.275,1
3247,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280009,4/19/2023,261,3107,9247.725,0,9247.725,1
3247,3100000002,PL-C/P (NOODLE),230420001A,4/20/2023,101,3406,-55950,0,-55950,
3247,3100000025,F3-HIGH,230420002A,4/20/2023,101,3401,-12581,0,-12581,
3247,3100000074,WHEAT BRAN,230420001A,4/20/2023,101,4601,-16076,0,-16076,
3247,3100000080,Start up flour,230420001A,4/20/2023,101,3921,-2154,0,-2154,
3248,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080006,4/19/2023,261,3106,7793.17,0,7793.17,1
3248,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080007,4/19/2023,261,3106,49793.8,0,49793.8,1
3248,3200000018,RM-UW12.5-UNION WHEAT12.5%,2304080008,4/19/2023,261,3106,17404.03,0,17404.03,1
3248,3100000011,PL-VT28,230420002A,4/20/2023,101,3402,-25369,0,-25369,
3248,3100000011,PL-VT28,230420002A,4/20/2023,101,3402,-5507,0,-5507,Start up flour (GR)
3248,3100000011,PL-VT28,230420002A,4/20/2023,101,3404,-35583,0,-35583,
3248,3100000074,WHEAT BRAN,230420002A,4/20/2023,101,4601,-14880,0,-14880,
3248,3100000080,Start up flour,230420002A,4/20/2023,101,3921,-2880,0,-2880,
3248,3100000096,WIP,2302270011,4/20/2023,261,3001,74,1665,1665,REPROCESS
3248,3100000096,WIP,2303110021,4/20/2023,261,3001,17,382.5,382.5,REPROCESS
3248,3100000096,WIP,2303160021,4/20/2023,261,3001,35,787.5,787.5,REPROCESS
3248,3100000096,WIP,2303170011,4/20/2023,261,3001,6,135,135,REPROCESS
3248,3100000096,WIP,2303180031,4/20/2023,261,3001,4,90,90,REPROCESS
3248,3100000096,WIP,2304190030,4/20/2023,261,3001,8,180,180,REPROCESS
3248,3100000096,WIP,2304190040,4/20/2023,261,3001,20,475,475,REPROCESS
3248,3100000096,WIP,2304190050,4/20/2023,261,3001,45,1013.711,1013.711,REPROCESS
3248,3100000096,WIP,2304200010,4/20/2023,261,3001,3,67.5,67.5,REPROCESS
3248,3100000096,WIP,2302270011,4/20/2023,262,3001,-74,-1665,-1665,REPROCESS
3248,3100000096,WIP,2303110021,4/20/2023,262,3001,-17,-382.5,-382.5,REPROCESS
3248,3100000096,WIP,2303160021,4/20/2023,262,3001,-35,-787.5,-787.5,REPROCESS
3248,3100000096,WIP,2303170011,4/20/2023,262,3001,-6,-135,-135,REPROCESS
3248,3100000096,WIP,2303180031,4/20/2023,262,3001,-4,-90,-90,REPROCESS
3256,3100000024,F3-LOW,230420004A,4/20/2023,101,3403,-3443,0,-3443,
3256,3100000074,WHEAT BRAN,230420003A,4/20/2023,101,4601,-13969,0,-13969,
3256,3100000080,Start up flour,230420003A,4/20/2023,101,3921,-2304,0,-2304,
3256,3100000080,Cleaning Flour,230420001A,4/20/2023,261,3921,319,0,319,Start up flour (GI)
3256,3100000080,Cleaning Flour,230420002A,4/20/2023,261,3921,2880,0,2880,Start up flour (GI)
3256,3100000080,Cleaning Flour,230420003A,4/20/2023,261,3921,1381,0,1381,Start up flour (GI)
3256,3100000132,PL-ASW,230420003A,4/20/2023,101,3408,-54388,0,-54388,
3256,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2210280002,4/20/2023,261,3102,983,0,983,
3256,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2210280002,4/20/2023,261,3105,25244.725,0,25244.725,
3256,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2210280003,4/20/2023,261,3105,46612.275,0,46612.275,
3256,3100000132,PL-ASW,230420003A,4/21/2023,101,3408,-4580,0,-4580,Start up flour (GR)
3257,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2212020002,4/20/2023,261,3102,24157,0,24157,1
3257,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2212020003,4/20/2023,261,3102,19426,0,19426,1
3257,3200000016,RM-NS14-NORTHERN SPRING14%,2208230010,4/20/2023,261,3103,7680.19,0,7680.19,1
3257,3200000016,RM-NS14-NORTHERN SPRING14%,2208230011,4/20/2023,261,3103,7701.81,0,7701.81,1
3257,3200000016,RM-NS14-NORTHERN SPRING14%,2208230013,4/20/2023,261,3103,9687.26,0,9687.26,1
3257,3200000016,RM-NS14-NORTHERN SPRING14%,2208230014,4/20/2023,261,3103,18540.74,0,18540.74,1
3257,3100000001,PL-DNS (BREAD),230421001A,4/21/2023,101,3405,-5910,0,-5910,
3257,3100000001,PL-DNS (BREAD),230421001A,4/21/2023,101,3410,-55050,0,-55050,
3257,3100000024,F3-LOW,230421002A,4/21/2023,101,3403,-4123,0,-4123,
3257,3100000074,WHEAT BRAN,230421001A,4/21/2023,101,4601,-15691,0,-15691,
3257,3100000080,Start up flour,230421001A,4/21/2023,101,3921,-3569,0,-3569,
3258,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280005,4/20/2023,261,3107,1566,0,1566,1
3258,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280009,4/20/2023,261,3107,17677.25,0,17677.25,1
3258,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280010,4/20/2023,261,3107,53761.3,0,53761.3,1
3258,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280011,4/20/2023,261,3107,4101.45,0,4101.45,1
3258,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303280013,4/20/2023,261,3107,981,0,981,1
3258,3100000013,PL-VT34,230421002A,4/21/2023,101,3402,-21502,0,-21502,
3258,3100000013,PL-VT34,230421002A,4/21/2023,101,3402,-710,0,-710,Start up flour (GR)
3258,3100000013,PL-VT34,230421002A,4/21/2023,101,3411,-45635,0,-45635,
3258,3100000013,PL-VT34,230421002A,4/21/2023,101,3411,-2350,0,-2350,Start up flour (GR)
3258,3100000074,WHEAT BRAN,230421002A,4/21/2023,101,4601,-15569,0,-15569,
