Order,Material,Material Description,Batch,Posting Date,Movement type,Storage location,Qty in base un. + sign (MEINS),Quantity (/CWM/MEINS),Quatity,Unloading Point
3457,3100000011,PL-VT28,230529002A,23-05-29,101,3404,"-64,110.000",0.000,"-64,110.000",
3457,3100000074,WHEAT BRAN,230529002A,23-05-29,101,4601,"-14,817.000",0.000,"-14,817.000",
3457,3100000080,Start up flour,230529002A,23-05-29,101,3921,"-2,698.000",0.000,"-2,698.000",
3457,3100000011,PL-VT28,230529002A,23-05-30,101,3404,"-5,034.000",0.000,"-5,034.000",º ¡start up flour (GR)
3457,3100000080,Cleaning Flour,230528001A,23-05-30,261,3921,"2,579.000",0.000,"2,579.000",CLEANING FLOUR
3457,3100000080,Cleaning Flour,230529002A,23-05-30,261,3921,"2,455.000",0.000,"2,455.000",CLEANING FLOUR
3464,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2212210005,23-05-27,261,3106,"2,264.750",0.000,"2,264.750",1
3464,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2212210006,23-05-27,261,3106,"25,610.000",0.000,"25,610.000",1
3464,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2212210007,23-05-27,261,3106,"25,610.000",0.000,"25,610.000",1
3464,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2212210008,23-05-27,261,3106,"25,420.250",0.000,"25,420.250",1
3464,3200000017,RM-SW10.5-SOFT WHITE10.5%,2210110006,23-05-27,261,3104,"14,193.400",0.000,"14,193.400",1
3464,3200000017,RM-SW10.5-SOFT WHITE10.5%,2210110007,23-05-27,261,3104,"5,489.600",0.000,"5,489.600",1
3464,3100000022,PL-APW 10.5%,230528001A,23-05-28,101,3409,"-4,219.000",0.000,"-4,219.000",
3464,3100000024,F3-LOW,230528002A,23-05-28,101,3403,-626.000,0.000,-626.000,
3464,3100000074,WHEAT BRAN,230528001A,23-05-28,101,4601,"-1,684.000",0.000,"-1,684.000",
3464,3100000080,Start up flour,230528001A,23-05-28,101,3921,"-2,579.000",0.000,"-2,579.000",
3464,3100000022,PL-APW 10.5%,230529001A,23-05-29,101,3409,-270.000,0.000,-270.000,
3464,3100000022,PL-APW 10.5%,230529001A,23-05-29,101,3409,"-64,332.000",0.000,"-64,332.000",
3464,3100000024,F3-LOW,230529002A,23-05-29,101,3403,"-5,673.000",0.000,"-5,673.000",
3464,3100000074,WHEAT BRAN,230529001A,23-05-29,101,4601,"-16,332.000",0.000,"-16,332.000",
3464,3100000080,Start up flour,230529002A,23-05-29,101,3921,"-1,107.000",0.000,"-1,107.000",
3465,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2305120007,23-05-27,261,3106,"8,710.900",0.000,"8,710.900",1
3465,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2305160001,23-05-27,261,3106,"47,920.100",0.000,"47,920.100",1
3465,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080009,23-05-27,261,3105,"5,675.005",0.000,"5,675.005",1
3465,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080010,23-05-27,261,3105,"18,794.995",0.000,"18,794.995",1
3465,3100000002,PL-C/P (NOODLE),230530002A,23-05-30,101,3410,"-51,083.000",0.000,"-51,083.000",
3465,3100000025,F3-HIGH,230530003A,23-05-30,101,3402,"-16,155.000",0.000,"-16,155.000",
3465,3100000050,NOODLE FLOUR GOLDENTIME 01 (22.5 KG),2302180021,23-05-30,261,3001,194.000,"4,365.000","4,365.000",REPROCESS
3465,3100000074,WHEAT BRAN,230530003A,23-05-30,101,4601,"-31,000.000",0.000,"-31,000.000",GR √”
3465,3100000074,WHEAT BRAN,230530002A,23-05-30,101,4601,"-15,290.000",0.000,"-15,290.000",
3465,3100000074,WHEAT BRAN,230530003A,23-05-30,102,4601,"31,000.000",0.000,"31,000.000",GR √”
3465,3100000080,Start up flour,230530002A,23-05-30,101,3921,"-2,210.000",0.000,"-2,210.000",
3466,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080010,23-05-29,261,3105,"15,172.000",0.000,"15,172.000",1
3466,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080010,23-05-29,261,3105,"15,172.000",0.000,"15,172.000",1
3466,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080010,23-05-29,262,3105,"-15,172.000",0.000,"-15,172.000",1
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280001,23-05-29,261,3106,"25,591.500",0.000,"25,591.500",1
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280002,23-05-29,261,3106,"34,760.500",0.000,"34,760.500",1
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280001,23-05-29,261,3106,"25,591.500",0.000,"25,591.500",1
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280002,23-05-29,261,3106,"34,760.500",0.000,"34,760.500",1
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280001,23-05-29,262,3106,"-25,591.500",0.000,"-25,591.500",1
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280002,23-05-29,262,3106,"-34,760.500",0.000,"-34,760.500",1
3466,3100000011,PL-VT28,230530001A,23-05-30,101,3404,"-1,350.000",0.000,"-1,350.000",º ¡start up flour (GR)
3466,3100000011,PL-VT28,230530001A,23-05-30,101,3404,"-13,799.000",0.000,"-13,799.000",
3466,3100000011,PL-VT28,230530001A,23-05-30,101,3411,"-48,480.000",0.000,"-48,480.000",
3466,3100000074,WHEAT BRAN,230530002A,23-05-30,101,4601,"-13,524.000",0.000,"-13,524.000",
3466,3100000080,Cleaning Flour,230529002A,23-05-30,261,3921,"1,350.000",0.000,"1,350.000",CLEANING FLOUR
3466,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080011,23-05-30,261,3105,"13,785.155",0.000,"13,785.155",
3466,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130001,23-05-30,261,3105,"1,386.845",0.000,"1,386.845",
3466,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080011,23-05-30,262,3105,"-13,785.155",0.000,"-13,785.155",
3466,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130001,23-05-30,262,3105,"-1,386.845",0.000,"-1,386.845",
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280004,23-05-30,261,3106,"4,876.900",0.000,"4,876.900",
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280005,23-05-30,261,3106,"49,078.400",0.000,"49,078.400",
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280006,23-05-30,261,3106,"6,396.700",0.000,"6,396.700",
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280004,23-05-30,262,3106,"-4,876.900",0.000,"-4,876.900",
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280005,23-05-30,262,3106,"-49,078.400",0.000,"-49,078.400",
3466,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280006,23-05-30,262,3106,"-6,396.700",0.000,"-6,396.700",
3471,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2210280007,23-05-29,261,3107,"38,114.925",0.000,"38,114.925",1
3471,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2210280008,23-05-29,261,3107,"40,406.075",0.000,"40,406.075",1
3471,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2210280007,23-05-29,261,3107,"38,114.925",0.000,"38,114.925",1
3471,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2210280008,23-05-29,261,3107,"40,406.075",0.000,"40,406.075",1
3471,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2210280007,23-05-29,262,3107,"-38,114.925",0.000,"-38,114.925",1
3471,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2210280008,23-05-29,262,3107,"-40,406.075",0.000,"-40,406.075",1
3471,3100000024,F3-LOW,230530004A,23-05-30,101,3403,"-9,048.000",0.000,"-9,048.000",
3471,3100000074,WHEAT BRAN,230530003A,23-05-30,101,4601,"-13,572.000",0.000,"-13,572.000",
3471,3100000080,Start up flour,230530003A,23-05-30,101,3921,"-2,363.000",0.000,"-2,363.000",
3471,3100000080,Cleaning Flour,230531002A,23-05-30,261,3921,"2,460.000",0.000,"2,460.000",CLEANING FLOUR
3471,3100000132,PL-ASW,230530003A,23-05-30,101,3408,"-50,733.000",0.000,"-50,733.000",
3471,3100000132,PL-ASW,230530003A,23-05-30,101,3408,"-2,460.000",0.000,"-2,460.000",º ¡start up flour (GR)
3472,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280001,23-05-30,261,3106,"25,591.500",0.000,"25,591.500",1
3472,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280002,23-05-30,261,3106,"49,019.600",0.000,"49,019.600",1
3472,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280003,23-05-30,261,3106,"12,583.900",0.000,"12,583.900",1
3472,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280002,23-05-30,261,3106,"14,259.100",0.000,"14,259.100",1
3472,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280003,23-05-30,261,3106,"12,583.900",0.000,"12,583.900",1
3472,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280004,23-05-30,261,3106,"4,876.900",0.000,"4,876.900",1
3472,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280005,23-05-30,261,3106,"49,078.400",0.000,"49,078.400",1
3472,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280006,23-05-30,261,3106,"6,396.700",0.000,"6,396.700",1
3472,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280001,23-05-30,262,3106,"-25,591.500",0.000,"-25,591.500",1
3472,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280002,23-05-30,262,3106,"-49,019.600",0.000,"-49,019.600",1
3472,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280003,23-05-30,262,3106,"-12,583.900",0.000,"-12,583.900",1
3472,3100000011,PL-VT28,230531001A,23-05-31,101,3412,"-72,202.000",0.000,"-72,202.000",
3472,3100000011,PL-VT28,230531002A,23-05-31,101,3412,"-72,202.000",0.000,"-72,202.000",
3472,3100000011,PL-VT28,230531001A,23-05-31,102,3412,"72,202.000",0.000,"72,202.000",
3472,3100000074,WHEAT BRAN,230531001A,23-05-31,101,4601,"-16,350.000",0.000,"-16,350.000",
3472,3100000080,Start up flour,230531001A,23-05-31,101,3921,"-2,381.000",0.000,"-2,381.000",
3472,3100000096,WIP ·ªÈß,2305227002,23-05-31,261,3001,20.000,450.000,450.000,REPROCESS
3472,3100000096,WIP ·ªÈß,2305270040,23-05-31,261,3001,15.000,337.500,337.500,REPROCESS
3472,3100000096,WIP ·ªÈß,2305270050,23-05-31,261,3001,25.000,562.000,562.000,REPROCESS
3472,3100000096,WIP ·ªÈß,2305290010,23-05-31,261,3001,20.000,450.000,450.000,REPROCESS
3472,3100000096,WIP ·ªÈß,2305300010,23-05-31,261,3001,10.000,225.000,225.000,REPROCESS
3472,3100000096,WIP ·ªÈß,2305300030,23-05-31,261,3001,10.000,225.000,225.000,REPROCESS
3472,3100000096,WIP ·ªÈß,2305300040,23-05-31,261,3001,10.000,225.000,225.000,REPROCESS
3472,3100000096,WIP ·ªÈß,2305300050,23-05-31,261,3001,20.000,225.000,225.000,REPROCESS
3472,3100000096,WIP ·ªÈß,2305300060,23-05-31,261,3001,5.000,112.500,112.500,REPROCESS
3472,3100000011,PL-VT28,230601001C,23-06-01,101,3001,-1.000,0.000,-1.000,
3472,3100000011,PL-VT28,230531002A,23-06-01,101,3412,"-4,361.000",0.000,"-4,361.000",º ¡start up flour (GR)
3472,3100000011,PL-VT28,230531002A,23-06-01,102,3412,"4,361.000",0.000,"4,361.000",º ¡start up flour (GR)
3472,3100000080,Cleaning Flour,230601001A,23-06-01,261,3921,"2,502.000",0.000,"2,502.000",CLEANING FLOUR
3472,3100000080,Cleaning Flour,230601002A,23-06-01,261,3921,"1,859.000",0.000,"1,859.000",CLEANING FLOUR
3472,3100000080,Cleaning Flour,230601001A,23-06-01,262,3921,"-2,502.000",0.000,"-2,502.000",CLEANING FLOUR
3472,3100000080,Cleaning Flour,230601002A,23-06-01,262,3921,"-1,859.000",0.000,"-1,859.000",CLEANING FLOUR
3478,3200000017,RM-SW10.5-SOFT WHITE10.5%,2210110007,23-05-30,261,3104,"19,882.790",0.000,"19,882.790",1
3478,3200000017,RM-SW10.5-SOFT WHITE10.5%,2210110008,23-05-30,261,3104,"24,894.890",0.000,"24,894.890",1
3478,3200000017,RM-SW10.5-SOFT WHITE10.5%,2210110009,23-05-30,261,3104,"8,260.320",0.000,"8,260.320",1
3478,3100000018,PL-SW 10.5%,230531001A,23-05-31,101,3411,"-34,277.000",0.000,"-34,277.000",1
3478,3100000024,F3-LOW,230531001A,23-05-31,101,3403,"-1,880.000",0.000,"-1,880.000",1
3478,3100000074,WHEAT BRAN,230531001A,23-05-31,101,4601,"-9,758.000",0.000,"-9,758.000",1
3478,3100000080,Start up flour,230531001A,23-05-31,101,3921,"-2,547.000",0.000,"-2,547.000",1
3479,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080010,23-05-30,261,3105,"17,045.000",0.000,"17,045.000",1
3479,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080010,23-05-30,261,3105,"3,838.455",0.000,"3,838.455",1
3479,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080011,23-05-30,261,3105,"13,206.545",0.000,"13,206.545",1
3479,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080010,23-05-30,262,3105,"-17,045.000",0.000,"-17,045.000",1
3479,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2212140007,23-05-30,261,3101,"1,589.465",0.000,"1,589.465",1
3479,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2212140010,23-05-30,261,3101,962.015,0.000,962.015,1
3479,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2301100001,23-05-30,261,3101,"22,935.520",0.000,"22,935.520",1
3479,3200000016,RM-NS14-NORTHERN SPRING14%,2209270012,23-05-30,261,3104,"2,933.650",0.000,"2,933.650",1
3479,3200000016,RM-NS14-NORTHERN SPRING14%,2209270013,23-05-30,261,3104,"26,289.650",0.000,"26,289.650",1
3479,3200000016,RM-NS14-NORTHERN SPRING14%,2209270014,23-05-30,261,3104,"12,365.700",0.000,"12,365.700",1
3479,3200000016,RM-NS14-NORTHERN SPRING14%,2209280001,23-05-30,261,3104,641.000,0.000,641.000,1
3479,3100000001,PL-DNS (BREAD),230531002A,23-05-31,101,3405,"-58,625.000",0.000,"-58,625.000",
3479,3100000001,PL-DNS (BREAD),230531003A,23-05-31,101,3405,"-58,625.000",0.000,"-58,625.000",
3479,3100000001,PL-DNS (BREAD),230531002A,23-05-31,102,3405,"58,625.000",0.000,"58,625.000",
3479,3100000024,F3-LOW,230531003A,23-05-31,101,3403,"-4,280.000",0.000,"-4,280.000",
3479,3100000074,WHEAT BRAN,230531002A,23-05-31,101,4601,"-16,280.000",0.000,"-16,280.000",
3479,3100000080,Start up flour,230531002A,23-05-31,101,3921,"-2,632.000",0.000,"-2,632.000",
3479,3100000001,PL-DNS (BREAD),230531003A,23-06-06,101,3405,"-58,625.000",0.000,"-58,625.000",
3479,3100000001,PL-DNS (BREAD),230531003A,23-06-06,102,3405,"58,625.000",0.000,"58,625.000",
3480,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130005,23-06-06,261,3105,"10,155.405",0.000,"10,155.405",1
3480,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130006,23-06-06,261,3105,"26,026.595",0.000,"26,026.595",1
3480,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130006,23-06-06,261,3105,"21,647.355",0.000,"21,647.355",1
3480,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130007,23-06-06,261,3105,"14,534.645",0.000,"14,534.645",1
3480,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130005,23-06-06,262,3105,"-10,155.405",0.000,"-10,155.405",1
3480,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130006,23-06-06,262,3105,"-26,026.595",0.000,"-26,026.595",1
3480,3200000018,RM-UW12.5-UNION WHEAT12.5%,2212170013,23-06-06,261,3104,189.000,0.000,189.000,1
3480,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301090002,23-06-06,261,3104,"23,077.820",0.000,"23,077.820",1
3480,3200000018,RM-UW12.5-UNION WHEAT12.5%,2301090003,23-06-06,261,3104,"19,069.180",0.000,"19,069.180",1
3480,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280006,23-06-06,261,3104,"1,478.000",0.000,"1,478.000",1
3480,3100000011,PL-VT28,230607001A,23-06-07,101,3411,"-52,793.000",0.000,"-52,793.000",
3480,3100000011,PL-VT28,230607001A,23-06-07,101,3411,"-1,980.000",0.000,"-1,980.000",º ¡start up flour (GR)
3480,3100000011,PL-VT28,230607001A,23-06-07,101,3412,"-15,939.000",0.000,"-15,939.000",
3480,3100000074,WHEAT BRAN,230607001A,23-06-07,101,4601,"-14,702.000",0.000,"-14,702.000",
3480,3100000080,Cleaning Flour,230602001A,23-06-07,261,3921,"1,980.000",0.000,"1,980.000",CLEANING FLOUR
3480,3100000096,WIP ·ªÈß,2305260040,23-06-07,261,3001,3.000,67.500,67.500,REPROCESS
3480,3100000096,WIP ·ªÈß,2305270010,23-06-07,261,3001,10.000,225.000,225.000,REPROCESS
3480,3100000096,WIP ·ªÈß,2305300060,23-06-07,261,3001,5.000,112.500,112.500,REPROCESS
3480,3100000096,WIP ·ªÈß,2305310010,23-06-07,261,3001,10.000,225.000,225.000,REPROCESS
3480,3100000096,WIP ·ªÈß,2305310020,23-06-07,261,3001,10.000,225.000,225.000,REPROCESS
3480,3100000096,WIP ·ªÈß,2306010010,23-06-07,261,3001,20.000,450.000,450.000,REPROCESS
3480,3100000117,WIP (BULK),2305300010,23-06-07,261,3001,181.000,0.000,181.000,REPROCESS
3480,3100000117,WIP (BULK),2305310020,23-06-07,261,3001,136.000,0.000,136.000,REPROCESS
3488,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2305160001,23-05-31,261,3104,"2,316.100",0.000,"2,316.100",1
3488,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2305160002,23-05-31,261,3104,"32,165.000",0.000,"32,165.000",1
3488,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2305160005,23-05-31,261,3104,194.000,0.000,194.000,1
3488,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080010,23-05-31,261,3105,"1,965.455",0.000,"1,965.455",1
3488,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080011,23-05-31,261,3105,"13,026.545",0.000,"13,026.545",1
3488,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080011,23-05-31,261,3105,"13,605.155",0.000,"13,605.155",1
3488,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130001,23-05-31,261,3105,"1,386.845",0.000,"1,386.845",1
3488,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080010,23-05-31,262,3105,"-1,965.455",0.000,"-1,965.455",1
3488,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080011,23-05-31,262,3105,"-13,026.545",0.000,"-13,026.545",1
3488,3100000024,F3-LOW,230601003A,23-06-01,101,3403,"-3,303.000",0.000,"-3,303.000",
3488,3100000050,NOODLE FLOUR GOLDENTIME 01 (22.5 KG),2302180021,23-06-01,261,3001,50.000,"1,125.000","1,125.000",REPROCESS
3488,3100000074,WHEAT BRAN,230601002A,23-06-01,101,4601,"-9,000.000",0.000,"-9,000.000",GR √”
3488,3100000074,WHEAT BRAN,230601002A,23-06-01,101,4601,"-8,897.000",0.000,"-8,897.000",
3488,3100000074,WHEAT BRAN,230601002A,23-06-01,102,4601,"9,000.000",0.000,"9,000.000",GR √”
3488,3100000080,Start up flour,230601002A,23-06-01,101,3921,"-2,600.000",0.000,"-2,600.000",
3488,3100000145,PL-C/P 2,230601002A,23-06-01,101,3404,"-34,686.000",0.000,"-34,686.000",
3488,3100000145,PL-C/P 2,230601002A,23-06-01,101,3921,"-2,600.000",0.000,"-2,600.000",
3488,3100000145,PL-C/P 2,230601002A,23-06-01,102,3921,"2,600.000",0.000,"2,600.000",
3489,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2212210009,23-05-31,261,3104,"25,649.200",0.000,"25,649.200",1
3489,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2212210010,23-05-31,261,3104,"25,590.300",0.000,"25,590.300",1
3489,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2302220001,23-05-31,261,3104,"26,079.500",0.000,"26,079.500",1
3489,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2302220003,23-05-31,261,3104,216.000,0.000,216.000,1
3489,3100000022,PL-APW 10.5%,230601001A,23-06-01,101,3404,-299.000,0.000,-299.000,
3489,3100000022,PL-APW 10.5%,230601001A,23-06-01,101,3409,"-23,593.000",0.000,"-23,593.000",
3489,3100000022,PL-APW 10.5%,230601001A,23-06-01,101,3409,"-31,118.000",0.000,"-31,118.000",
3489,3100000024,F3-LOW,230601002A,23-06-01,101,3403,"-5,389.000",0.000,"-5,389.000",
3489,3100000074,WHEAT BRAN,230601001A,23-06-01,101,4601,"-12,875.000",0.000,"-12,875.000",
3489,3100000080,Start up flour,230601001A,23-06-01,101,3921,"-2,502.000",0.000,"-2,502.000",
3490,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080011,23-06-01,261,3105,"13,785.155",0.000,"13,785.155",1
3490,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130001,23-06-01,261,3105,"26,742.750",0.000,"26,742.750",1
3490,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130002,23-06-01,261,3105,"19,872.095",0.000,"19,872.095",1
3490,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130001,23-06-01,261,3105,"25,355.905",0.000,"25,355.905",1
3490,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130002,23-06-01,261,3105,"26,703.350",0.000,"26,703.350",1
3490,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130003,23-06-01,261,3105,"8,340.745",0.000,"8,340.745",1
3490,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303080011,23-06-01,262,3105,"-13,785.155",0.000,"-13,785.155",1
3490,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130001,23-06-01,262,3105,"-26,742.750",0.000,"-26,742.750",1
3490,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303130002,23-06-01,262,3105,"-19,872.095",0.000,"-19,872.095",1
3490,3100000013,PL-VT34,230602001A,23-06-02,101,3406,"-46,793.000",0.000,"-46,793.000",
3490,3100000013,PL-VT34,230602001A,23-06-02,101,3406,"-2,729.000",0.000,"-2,729.000",º ¡start up flour (GR)
3490,3100000074,WHEAT BRAN,230602001A,23-06-02,101,4601,"-10,627.000",0.000,"-10,627.000",
3490,3100000080,Start up flour,230602001A,23-06-02,101,3921,"-2,877.000",0.000,"-2,877.000",
3490,3100000080,Cleaning Flour,230601001A,23-06-02,261,3921,"2,502.000",0.000,"2,502.000",CLEANING FLOUR
3490,3100000080,Cleaning Flour,230601002A,23-06-02,261,3921,227.000,0.000,227.000,CLEANING FLOUR
3501,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280003,23-05-31,261,3106,"36,768.900",0.000,"36,768.900",1
3501,3200000018,RM-UW12.5-UNION WHEAT12.5%,2302280004,23-05-31,261,3106,"44,515.100",0.000,"44,515.100",1
3501,3100000011,PL-VT28,230601004A,23-06-01,101,3412,"-67,406.000",0.000,"-67,406.000",1
3501,3100000074,WHEAT BRAN,230601004A,23-06-01,101,4601,"-14,419.000",0.000,"-14,419.000",1
3501,3100000011,PL-VT28,230601004A,23-06-02,101,3412,"-5,470.000",0.000,"-5,470.000",º ¡start up flour (GR)
3501,3100000011,PL-VT28,230601004A,23-06-02,101,3412,"-67,406.000",0.000,"-67,406.000",
3501,3100000011,PL-VT28,230601004A,23-06-02,102,3412,"67,406.000",0.000,"67,406.000",
3501,3100000011,PL-VT28,230601004A,23-06-02,102,3412,"5,470.000",0.000,"5,470.000",º ¡start up flour (GR)
3501,3100000074,WHEAT BRAN,230601004A,23-06-02,101,4601,"-14,419.000",0.000,"-14,419.000",
3501,3100000074,WHEAT BRAN,230601004A,23-06-02,102,4601,"14,419.000",0.000,"14,419.000",
3501,3100000080,Cleaning Flour,230531001A,23-06-02,261,3921,"4,366.000",0.000,"4,366.000",CLEANING FLOUR
3501,3100000080,Cleaning Flour,230531002A,23-06-02,261,3921,"1,104.000",0.000,"1,104.000",CLEANING FLOUR
3501,3100000080,Cleaning Flour,230531001A,23-06-02,262,3921,"-4,366.000",0.000,"-4,366.000",CLEANING FLOUR
3501,3100000080,Cleaning Flour,230531002A,23-06-02,262,3921,"-1,104.000",0.000,"-1,104.000",CLEANING FLOUR
3502,3100000011,PL-VT28,230601003A,23-06-01,101,3402,"-60,190.000",0.000,"-60,190.000",
3502,3100000011,PL-VT28,230601003A,23-06-01,101,3402,"-5,135.000",0.000,"-5,135.000",º ¡start up flour (GR)
3502,3100000074,WHEAT BRAN,230601003A,23-06-01,101,4601,"-14,550.000",0.000,"-14,550.000",
3502,3100000080,Start up flour,230601003A,23-06-01,101,3921,"-2,871.000",0.000,"-2,871.000",
